dnaSampleID,Site,Date,Type,Source,aquMicrobeType,MetaSample,WQGroup,WatershedArea,Latitude,Longitude,Elevation,NLCD_11,NLCD_12,NLCD_2,NLCD_31,NLCD_4,NLCD_5,NLCD_7,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NRCS_ALF,NRCS_ARI,NRCS_AND,NRCS_ENT,NRCS_GEL,NRCS_HIS,NRCS_INC,NRCS_MOL,NRCS_OXI,NRCS_SPO,NRCS_ULT,NRCS_VER,NRCS_WATER,SW_PARavg,SW_TempAvg,SW_SpCondAvg,SW_DOAvg,SW_DOSatAvg,SW_pHAvg,SW_TurbAvg,SW_Qavg,SW_Runoffavg,SW_Alkalinity,SW_Br,SW_Ca,SW_Cl,SW_CO3,SW_DIC,SW_DOC,SW_F,SW_Fe,SW_HCO3,SW_K,SW_Mg,SW_Mn,SW_Na,SW_NH4,SW_NO3NO2,SW_OrthoP,SW_Si,SW_SO4,SW_TDN,SW_TDP,SW_TDS,SW_TN,SW_TOC,SW_TP,SW_TPC,SW_TSS,SW_UVAbsorbance_280nm,SW_UVAbsorbance_254nm,Sed_Perc2mmSieve,Sed_Al,Sed_Alkalinity,Sed_Ba,Sed_Be,Sed_Ca,Sed_Cd,Sed_PercClay,Sed_CO3,Sed_Conductivity,Sed_Cr,Sed_Cu,Sed_Fe,Sed_HCO3,Sed_Hg,Sed_K,Sed_Mg,Sed_Mn,Sed_Mo,Sed_Na,Sed_NH4,Sed_Ni,Sed_NO3NO2,Sed_OH,Sed_Pb,Sed_PercSolids,Sed_pH,Sed_PercSand,Sed_Sb,Sed_PercSilt,Sed_Sn,Sed_TC,Sed_Ti,Sed_TN,Sed_TP,Sed_TOC,Sed_Zn
MART.20190718.EPILITHON.4.DNA-DNA1,MART,7/18/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,80.46,10.07,38.26,9.62,92.34,7.25,0.51,4.75,0.06,0.34,0.005,3.886,3.748,0.005,5.543,0.636,0.005,0.001,14.25,0.116,0.665,0.001,2.386,0.043,0.022,0.044,13.338,0.005,0.075,0.013,24.41,0.198,1.049,0.087,164.732,4,0.0207,0.0136,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20190718.EPILITHON.5.DNA-DNA1,MART,7/18/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,80.46,10.07,38.26,9.62,92.34,7.25,0.51,4.75,0.06,0.34,0.005,3.886,3.748,0.005,5.543,0.636,0.005,0.001,14.25,0.116,0.665,0.001,2.386,0.043,0.022,0.044,13.338,0.005,0.075,0.013,24.41,0.198,1.049,0.087,164.732,4,0.0207,0.0136,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20190718.EPILITHON.6.DNA-DNA1,MART,7/18/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,80.46,10.07,38.26,9.62,92.34,7.25,0.51,4.75,0.06,0.34,0.005,3.886,3.748,0.005,5.543,0.636,0.005,0.001,14.25,0.116,0.665,0.001,2.386,0.043,0.022,0.044,13.338,0.005,0.075,0.013,24.41,0.198,1.049,0.087,164.732,4,0.0207,0.0136,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20190718.EPILITHON.7.DNA-DNA1,MART,7/18/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,80.46,10.07,38.26,9.62,92.34,7.25,0.51,4.75,0.06,0.34,0.005,3.886,3.748,0.005,5.543,0.636,0.005,0.001,14.25,0.116,0.665,0.001,2.386,0.043,0.022,0.044,13.338,0.005,0.075,0.013,24.41,0.198,1.049,0.087,164.732,4,0.0207,0.0136,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20190718.EPILITHON.8.DNA-DNA1,MART,7/18/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,80.46,10.07,38.26,9.62,92.34,7.25,0.51,4.75,0.06,0.34,0.005,3.886,3.748,0.005,5.543,0.636,0.005,0.001,14.25,0.116,0.665,0.001,2.386,0.043,0.022,0.044,13.338,0.005,0.075,0.013,24.41,0.198,1.049,0.087,164.732,4,0.0207,0.0136,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.1.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.2.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.3.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.4.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.5.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.6.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.7.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MART.20191001.EPILITHON.8.DNA-DNA1,MART,10/1/19,Stream,Benthic,epilithon,0,2,6.3437,45.79302861,-121.927077,341,0,0,5.6569,0,92.5114,1.831,0,0,0,0,0,0,0,2.530467,0,0,0,32.15819,0,0,0,0,0,0,44.13,5.92,39.45,11.31,96.04,7.18,0.84,36.09,0.49,0.335,0.005,2.534,6.48,0.005,4.806,1.087,0.005,0.001,4.387,0.136,0.649,0.001,1.975,0.04,0.006,0.048,11.58,0.478,0.033,0.022,24.067,0.031,0.993,0.086,307.517,19.33,0.0166,0.0125,85.36,31880,3.79,127.3,0.72,7763,1.91,14.75,1.8,0.06,8.58,67.56,41640,3.79,8.71,1400,6370,887.9,1.01,506.1,0.17,7.27,0.97,1.8,6.59,64.95,6.53,70.5,0.11,14.75,4.62,2.98,3218,0.03,828.6,2.35,87.58
MAYF.20190402.EPIPSAMMON.1.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epipsammon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIPSAMMON.2.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epipsammon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIPSAMMON.3.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epipsammon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIXYLON.2.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epixylon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIXYLON.4.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epixylon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIXYLON.6.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epixylon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIXYLON.8.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epixylon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190402.EPIXYLON.9.DNA-DNA1,MAYF,4/2/19,Stream,Benthic,epixylon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,97.73,12.88,16.23,9.89,95.02,5.6,224.91,558.26,3.36,0.02,0.005,0.521,0.275,0.005,1.297,1.318,0.005,0.094,3.11,0.135,0.283,0.021,0.835,0.03,0.014,0.038,3.278,1.182,0.05,0.007,5.72,0.123,1.49,0.132,"3,190.97",8,0.0593,0.0422,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190805.EPIXYLON.1.DNA-DNA1,MAYF,8/5/19,Stream,Benthic,epixylon,1,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,25.63,22.92,12.75,8.02,93.5,5.84,8.11,394.32,2.37,0.03,0.005,0.49,1.06,0.005,1.5,2.29,0.005,0.21,0.623,0.149,0.278,0.005,0.006,0.026,0.013,0.042,5.29,0.54,0.088,0.004,7.767,0.08,2.604,0.023,3442.435,10,0.1407,0.1008,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190805.EPIXYLON.2.DNA-DNA1,MAYF,8/5/19,Stream,Benthic,epixylon,1,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,25.63,22.92,12.75,8.02,93.5,5.84,8.11,394.32,2.37,0.03,0.005,0.49,1.06,0.005,1.5,2.29,0.005,0.21,0.623,0.149,0.278,0.005,0.006,0.026,0.013,0.042,5.29,0.54,0.088,0.004,7.767,0.08,2.604,0.023,3442.435,10,0.1407,0.1008,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190805.EPIXYLON.3.DNA-DNA1,MAYF,8/5/19,Stream,Benthic,epixylon,1,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,25.63,22.92,12.75,8.02,93.5,5.84,8.11,394.32,2.37,0.03,0.005,0.49,1.06,0.005,1.5,2.29,0.005,0.21,0.623,0.149,0.278,0.005,0.006,0.026,0.013,0.042,5.29,0.54,0.088,0.004,7.767,0.08,2.604,0.023,3442.435,10,0.1407,0.1008,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190805.EPIXYLON.4.DNA-DNA1,MAYF,8/5/19,Stream,Benthic,epixylon,1,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,25.63,22.92,12.75,8.02,93.5,5.84,8.11,394.32,2.37,0.03,0.005,0.49,1.06,0.005,1.5,2.29,0.005,0.21,0.623,0.149,0.278,0.005,0.006,0.026,0.013,0.042,5.29,0.54,0.088,0.004,7.767,0.08,2.604,0.023,3442.435,10,0.1407,0.1008,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20190805.EPIXYLON.5.DNA-DNA1,MAYF,8/5/19,Stream,Benthic,epixylon,1,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,25.63,22.92,12.75,8.02,93.5,5.84,8.11,394.32,2.37,0.03,0.005,0.49,1.06,0.005,1.5,2.29,0.005,0.21,0.623,0.149,0.278,0.005,0.006,0.026,0.013,0.042,5.29,0.54,0.088,0.004,7.767,0.08,2.604,0.023,3442.435,10,0.1407,0.1008,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20191114.EPIPSAMMON.2.DNA-DNA1,MAYF,11/14/19,Stream,Benthic,epipsammon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,540.01,7.48,13.38,11.29,94.24,5.8,7.05,296.4,1.78,0.07,0.005,0.479,1.51,0.005,1.161,2.934,0.005,0.214,0.8,0.289,0.306,0.001,0.491,0.043,0.006,0.004,4.493,1.01,0.07,0.001,10.4,0.079,3.025,0.095,"3,455.09",22,0.1255,0.0876,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20191114.EPIPSAMMON.3.DNA-DNA1,MAYF,11/14/19,Stream,Benthic,epipsammon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,540.01,7.48,13.38,11.29,94.24,5.8,7.05,296.4,1.78,0.07,0.005,0.479,1.51,0.005,1.161,2.934,0.005,0.214,0.8,0.289,0.306,0.001,0.491,0.043,0.006,0.004,4.493,1.01,0.07,0.001,10.4,0.079,3.025,0.095,"3,455.09",22,0.1255,0.0876,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
MAYF.20191114.EPIXYLON.1.DNA-DNA1,MAYF,11/14/19,Stream,Benthic,epixylon,0,1,14.3511,32.96163275,-87.40820565,70,0,0,2.6839,0,94.1932,1.1655,0.0261,0,0,1.9313,0,0,0,0,9.063131,0,0,0,0,0,0,90.936869,0,0,540.01,7.48,13.38,11.29,94.24,5.8,7.05,296.4,1.78,0.07,0.005,0.479,1.51,0.005,1.161,2.934,0.005,0.214,0.8,0.289,0.306,0.001,0.491,0.043,0.006,0.004,4.493,1.01,0.07,0.001,10.4,0.079,3.025,0.095,"3,455.09",22,0.1255,0.0876,96.15,405.5,3.18,3.52,0.06,5.84,0.02,0.46,1.08,0.05,1,0.92,1544.17,2.52,1.56,18.34,10.01,14.27,1,10.01,0.63,0.53,0.29,1.08,0.61,78.44,5.48,98.54,0.1,1.07,2.59,0.18,28.78,0.02,15.03,0.16,1.33
